gene_id,SRR21831518,SRR21831519,SRR21831520,SRR21837144,SRR21837145,SRR21837146
TrSC58v2_183|ZK795.3,1,1,1,2,2,6
MSTRG.186|ZK795.3,1,1,1,3,3,7
TrSC58v2_185|ZK795.3,1,1,1,2,3,7
MSTRG.188|ZK795.3,1,1,1,3,3,8
TrSC58v2_187|ZK795.3,1,1,1,3,3,8
MSTRG.190|vps41,9,2,6,18,9,27
TrSC58v2_189|vps41,0,0,4,15,8,25
MSTRG.191|ZK795.3,8,9,10,16,15,56
TrSC58v2_190|ZK795.3,6,8,9,12,14,43
MSTRG.193,6,8,33,24,39,108
MSTRG.195|ABCI20,12,0,2,7,5,8
TrSC58v2_193|ABCI20,1,0,0,0,4,7
MSTRG.196|TRSC58_02171,3,5,7,8,4,39
TrSC58v2_194|TRSC58_02171,0,4,6,7,3,29
MSTRG.197|gyp1,4,0,6,20,12,40
TrSC58v2_195|gyp1,0,0,5,18,0,34
MSTRG.198|Riok2,20,13,11,38,14,34
TrSC58v2_196|Riok2,0,11,11,35,11,30
MSTRG.199|TRSC58_03747,3,6,4,7,12,42
TrSC58v2_197|TRSC58_03747,0,4,0,0,2,0
MSTRG.200|wds,8,4,6,24,12,52
TrSC58v2_198|wds,6,3,6,22,10,48
MSTRG.202|kif3b,11,12,19,40,18,128
TrSC58v2_200|kif3b,10,11,16,28,17,6
MSTRG.203|ENDO2,5,3,7,26,16,49
TrSC58v2_201|ENDO2,3,2,6,23,13,39
MSTRG.204|SAMHD1,9,7,20,27,7,48
TrSC58v2_202|SAMHD1,7,5,15,19,5,44
MSTRG.205|TRSC58_07110,2,0,2,5,2,4
TrSC58v2_203|TRSC58_07110,0,0,0,1,2,3
MSTRG.206|TRSC58_01687,2,0,1,2,5,6
TrSC58v2_204|TRSC58_01687,0,0,0,0,0,4
MSTRG.207|rpusd1,3,4,4,16,4,19
TrSC58v2_205|rpusd1,2,0,0,31,3,0
MSTRG.208|TRSC58_01308,4,4,8,48,11,31
TrSC58v2_206|TRSC58_01308,0,3,6,0,8,22
MSTRG.209|BCS1L,8,5,11,30,7,30
TrSC58v2_207|BCS1L,7,4,0,7,5,25
MSTRG.211|TcYC6_0096560,6,0,3,1,4,14
TrSC58v2_209|TcYC6_0096560,1,0,3,1,3,13
MSTRG.212|At1g31730,3,16,6,26,20,44
TrSC58v2_210|At1g31730,3,0,2,20,16,39
MSTRG.213|TRSC58_05888,4,0,31,14,12,57
TrSC58v2_211|TRSC58_05888,0,0,1,9,0,2
MSTRG.214|PUS3,3,4,4,0,7,27
TrSC58v2_212|PUS3,0,0,0,0,6,1
MSTRG.215|gcn2,5,3,10,41,12,48
TrSC58v2_213|gcn2,3,2,7,33,9,44
MSTRG.217|TRSC58_01762,4,0,6,7,16,40
TrSC58v2_215|TRSC58_01762,0,0,5,5,0,0
MSTRG.218|pitC,10,19,18,15,48,72
TrSC58v2_216|pitC,2,1,16,14,5,56
MSTRG.219|TRSC58_05037,8,9,9,4,7,43
TrSC58v2_217|TRSC58_05037,0,2,1,3,1,0
MSTRG.220|clpB,10,11,23,24,21,92
TrSC58v2_218|clpB,9,1,18,22,17,84
MSTRG.221|TcYC6_0096660,4,5,2,8,18,24
TrSC58v2_219|TcYC6_0096660,0,4,1,7,15,22
MSTRG.222|RAB28,5,4,5,3,4,22
TrSC58v2_220|RAB28,1,0,1,3,0,18
MSTRG.224|TRSC58_04239,4,13,23,23,27,81
TrSC58v2_222|TRSC58_04239,0,2,19,19,23,78
MSTRG.226|TRSC58_04904,3,2,3,7,3,10
TrSC58v2_224|TRSC58_04904,3,0,2,7,2,9
MSTRG.227|ACBP6,3,0,8,13,1,4
TrSC58v2_225|ACBP6,0,0,6,9,1,4
MSTRG.228|MOR1,4,20,29,66,37,116
TrSC58v2_226|MOR1,3,17,20,59,32,105
MSTRG.229|IFT46,8,11,27,98,22,119
TrSC58v2_227|IFT46,2,10,23,81,28,103
MSTRG.230|CDK3,10,8,11,16,11,25
TrSC58v2_228|CDK3,1,5,9,2,3,23
MSTRG.231|DNAJA1,2,4,4,11,8,45
TrSC58v2_229|DNAJA1,1,0,3,9,7,35
MSTRG.232|qtrt1,2,12,5,2,7,45
TrSC58v2_230|qtrt1,2,2,3,1,6,1
MSTRG.234|HYDIN,14,6,60,180,97,420
TrSC58v2_232|HYDIN,10,6,54,124,103,131
MSTRG.236|TRSC58_03297,6,6,27,13,24,46
TrSC58v2_234|TRSC58_03297,5,5,3,11,2,17
MSTRG.241|TRSC58_03798,4,7,13,30,20,47
TrSC58v2_239|TRSC58_03798,0,5,9,14,17,41
MSTRG.242|At3g52260,4,3,4,6,10,27
TrSC58v2_240|At3g52260,0,0,3,6,8,24
MSTRG.245|ZNF277,7,0,18,16,6,28
TrSC58v2_243|ZNF277,1,0,1,1,5,23
MSTRG.246|TRSC58_03677,4,4,5,8,14,46
TrSC58v2_244|TRSC58_03677,0,0,4,6,0,6
MSTRG.247|Anapc1,15,6,14,44,29,55
TrSC58v2_245|Anapc1,12,5,12,40,26,56
MSTRG.250|TRSC58_05555,11,0,2,0,8,8
TrSC58v2_248|TRSC58_05555,0,0,1,0,7,7
MSTRG.251|DEK1,1,4,7,9,10,34
TrSC58v2_249|DEK1,1,3,0,7,9,29
MSTRG.254|SPD1,1,0,14,16,26,27
TrSC58v2_251|SPD1,1,0,13,11,4,26
MSTRG.256,20,11,18,29,17,111
MSTRG.257|TRSC58_07029,3,2,0,7,0,16
MSTRG.258|TRSC58_07029,2,0,2,5,0,7
MSTRG.259,64,54,93,180,69,350
MSTRG.260,4,3,22,40,23,84
MSTRG.262|TRSC58_02571,7,0,0,15,4,21
MSTRG.263|rsfS,7,0,11,13,26,59
MSTRG.265|SDP1,4,11,34,11,29,97
MSTRG.266|WDR27,19,0,19,40,31,79
MSTRG.267|TRSC58_05654,4,0,0,13,15,32
MSTRG.268|TRSC58_04784,10,13,14,32,27,92
MSTRG.269,48,22,76,230,78,304
MSTRG.271|shep,36,25,53,126,78,276
MSTRG.273|TM35_000072780,40,48,98,183,77,407
MSTRG.274|DNAJC13,12,22,48,52,84,254
MSTRG.275|cdkal1,3,4,15,7,4,49
MSTRG.276|TRSC58_01591,29,7,8,39,15,65
MSTRG.277|TRSC58_04037,6,0,11,40,15,34
MSTRG.279|ATP11A,7,11,44,50,39,137
MSTRG.280|inlA,19,21,33,38,32,91
MSTRG.282|Recql4,16,12,40,41,47,133
MSTRG.283|C3747_28g118,4,8,9,37,18,89
MSTRG.285|TRSC58_00499,6,0,9,4,8,21
MSTRG.286|TRSC58_06542,4,4,39,25,27,56
MSTRG.287|Sgpl1,5,9,11,27,10,32
MSTRG.288|Mid1,4,4,11,28,8,41
MSTRG.289|ARL3,2,4,7,21,17,43
MSTRG.290|TCSYLVIO_003272,12,0,5,12,5,52
MSTRG.291|TcYC6_0097400,16,32,58,132,128,295
MSTRG.292|TRSC58_05033,10,4,13,5,0,32
MSTRG.293|CLPS3,9,8,7,20,16,36
MSTRG.294|pth,4,3,25,3,11,30
MSTRG.296|TRSC58_06198,14,8,14,36,28,48
MSTRG.297|YCB2,3,0,4,8,7,34
MSTRG.299,23,59,78,67,75,276
MSTRG.299|MTP70,116,161,205,350,231,759
MSTRG.300|TRSC58_03065,3,8,13,11,12,14
MSTRG.301|ARIH2,12,4,30,25,28,114
MSTRG.302|Spata5,9,4,17,17,15,88
MSTRG.298|TRSC58_02800,4,4,16,10,18,72
MSTRG.303|TRSC58_05788,16,15,13,56,40,127
MSTRG.304|TcYC6_0097590,4,0,4,3,2,6
MSTRG.305|Rtn3,3,10,41,45,52,143
MSTRG.306|TRSC58_03676,9,4,5,6,22,32
MSTRG.307|TRSC58_05209,4,3,17,14,14,64
MSTRG.308|pab2,12,9,21,19,2,42
MSTRG.309|RFC4,10,0,4,11,4,27
MSTRG.310|TRSC58_00708,4,8,19,6,28,80
MSTRG.312|TRSC58_00057,4,0,14,4,16,31
MSTRG.313|TRSC58_06308,11,7,42,25,23,128
MSTRG.315|TRSC58_03274,16,17,49,72,38,159
MSTRG.317|TRSC58_02071,6,7,4,12,21,58
MSTRG.318|NOD2,15,5,10,9,21,40
MSTRG.319|TRSC58_02023,13,25,32,57,52,143
MSTRG.320|GRAMD1A,16,0,21,21,13,69
MSTRG.321|mesA,22,4,20,23,18,76
MSTRG.322|SGTA,18,4,92,103,59,210
MSTRG.323|DQ04_00271050,5,20,11,9,4,25
MSTRG.327|TRSC58_04966,4,3,3,9,5,33
MSTRG.329|HSP60,3,6,17,24,30,56
MSTRG.330|Fbf1,28,11,36,65,64,189
MSTRG.331|TRSC58_00762,5,12,20,15,14,81
MSTRG.332|TRSC58_00701,2,4,19,19,25,48
MSTRG.333|TRSC58_00453,10,0,4,42,12,140
MSTRG.334|TRSC58_07348,3,0,4,27,0,18
MSTRG.336|TRSC58_02312,5,0,20,8,17,36
MSTRG.337|TRSC58_03980,5,0,5,4,9,17
MSTRG.338|At1g09900,4,9,15,19,19,68
MSTRG.339|TRSC58_04207,5,0,6,18,15,57
MSTRG.340|ALDH22A1,9,3,28,47,60,226
MSTRG.341|MPK4,9,9,18,16,29,72
MSTRG.344|TcYC6_0098210,17,0,6,9,8,25
MSTRG.345|TRSC58_02357,4,0,0,19,8,34
MSTRG.346|G3PG,2,2,5,4,2,2
MSTRG.347|G3PG,2,2,5,4,2,2
MSTRG.348|G3PG,2,2,5,4,2,2
MSTRG.349|G3PG,2,2,5,4,2,4
MSTRG.350|G3PG,2,2,5,4,2,4
MSTRG.351|TcCL_ESM12268,4,14,6,4,2,19
MSTRG.352|C3747_28g37,3,15,26,35,18,108
MSTRG.353|SEC,14,9,21,18,19,97
MSTRG.355|TRSC58_05567,4,0,0,4,0,17
MSTRG.356|KRR1,10,3,21,24,23,52
MSTRG.357,4,0,13,41,7,82
MSTRG.358|CBSDUF2,13,14,21,52,31,102
MSTRG.359|eif3d,4,18,31,38,35,130
MSTRG.360|MINDY1,3,31,42,41,27,112
MSTRG.362|KIF5B,2,13,39,55,37,172
MSTRG.364|TRSC58_03449,7,7,18,16,15,39
MSTRG.365|thrB,38,29,57,116,83,202
MSTRG.366|C3747_104g32,63,63,109,187,100,484
MSTRG.367|TcYC6_0098440,15,0,2,14,4,49
MSTRG.368,9,0,22,22,15,36
MSTRG.369,8,23,34,32,45,116
MSTRG.371|DCAMP,2,7,19,22,11,74
MSTRG.372|vars1,25,47,58,132,62,253
MSTRG.373|TRSC58_03773,11,23,58,66,85,204
MSTRG.374|TRSC58_02734,4,4,9,16,24,102
MSTRG.375|TRSC58_03958,11,6,9,16,18,74
MSTRG.376|TcYC6_0098510,22,24,32,50,43,166
MSTRG.377|TRSC58_06060,2,0,9,11,8,24
MSTRG.380|hmgB,4,0,4,24,17,25
MSTRG.381|RPS26,16,18,23,14,28,71
MSTRG.382|C3747_104g19,9,0,7,6,37,53
MSTRG.383|TRSC58_04467,9,8,0,6,2,16
MSTRG.384|TRSC58_06295,7,8,9,4,0,4
MSTRG.385|gus1,3,0,9,36,13,44
TrSC58v2_380|gus1,0,0,8,9,11,42
MSTRG.386|FAS4,3,0,11,14,18,32
TrSC58v2_381|FAS4,0,0,0,12,1,27
MSTRG.388|TRSC58_00986,3,5,3,3,4,8
TrSC58v2_383|TRSC58_00986,1,4,3,1,2,2
MSTRG.389|SLP1,4,8,9,18,7,88
TrSC58v2_384|SLP1,1,0,7,15,6,2
MSTRG.392|rhp23,7,4,10,30,27,47
TrSC58v2_387|rhp23,0,3,0,3,0,45
MSTRG.394|RSPH10B2,9,7,13,10,15,42
TrSC58v2_389|RSPH10B2,6,2,12,8,2,39
MSTRG.396|TCSYLVIO_003365,2,0,6,7,0,9
TrSC58v2_391|TCSYLVIO_003365,1,0,6,6,0,8
MSTRG.397|RPL9,17,24,33,79,47,279
TrSC58v2_392|RPL9,15,20,24,59,39,220
MSTRG.400|CML12,4,4,19,10,16,123
TrSC58v2_395|CML12,3,0,18,8,11,3
MSTRG.401|PGKB,12,0,20,54,10,56
TrSC58v2_396|PGKB,11,0,14,3,7,53
MSTRG.402|Cse1,10,9,32,53,30,88
TrSC58v2_397|Cse1,0,7,28,47,26,73
MSTRG.403,9,0,23,25,17,113
MSTRG.404|TRSC58_04486,6,2,6,9,12,33
TrSC58v2_398|TRSC58_04486,0,1,5,8,0,1
MSTRG.405|TCP11L1,8,4,22,20,50,85
TrSC58v2_399|TCP11L1,7,0,19,16,0,77
MSTRG.406|MKT1,16,25,83,70,45,127
TrSC58v2_400|MKT1,14,18,1,61,43,118
MSTRG.407|lig1,4,4,9,32,16,70
TrSC58v2_401|lig1,0,0,6,26,11,56
MSTRG.412|TRSC58_02674,3,1,4,10,24,20
TrSC58v2_406|TRSC58_02674,1,1,3,0,0,11
MSTRG.413|pli1,13,6,7,10,12,28
TrSC58v2_407|pli1,9,0,5,9,0,0
MSTRG.414|TcYC6_0098880,10,0,7,5,0,17
TrSC58v2_408|TcYC6_0098880,1,0,5,1,0,4
MSTRG.415|METK,34,25,60,131,91,385
TrSC58v2_409|METK,29,23,56,109,76,330
MSTRG.417|mtrfr,3,0,7,5,18,19
TrSC58v2_411|mtrfr,2,0,0,10,1,22
MSTRG.418|CYP710A1,5,7,0,7,9,7
TrSC58v2_412|CYP710A1,0,0,0,0,0,5
MSTRG.419|MAGO,2,8,7,16,12,34
TrSC58v2_413|MAGO,2,2,2,4,10,29
MSTRG.422|RPS14,19,37,53,42,80,229
TrSC58v2_416|RPS14,2,25,33,68,55,163
MSTRG.423|Tb427.06.4990,6,3,16,11,4,27
TrSC58v2_417|Tb427.06.4990,2,0,3,3,1,25
MSTRG.424|TRSC58_05342,8,5,6,28,7,52
TrSC58v2_418|TRSC58_05342,1,1,5,24,0,43
MSTRG.425|TRSC58_02067,6,4,19,31,24,85
TrSC58v2_419|TRSC58_02067,5,0,15,27,20,75
MSTRG.427|DRC3,9,24,20,51,24,124
TrSC58v2_421|DRC3,8,0,18,2,14,2
MSTRG.428|RPL15,38,97,109,112,79,427
TrSC58v2_422|RPL15,3,2,81,155,97,300
MSTRG.431|C3747_104g148,11,10,33,47,52,96
TrSC58v2_425|C3747_104g148,9,7,4,5,1,83
MSTRG.432|ttc39b,25,3,22,26,23,67
TrSC58v2_426|ttc39b,0,2,21,18,17,61
MSTRG.433|TRSC58_04397,4,4,8,30,14,27
TrSC58v2_427|TRSC58_04397,0,3,6,27,10,23
MSTRG.435|CCRP1,7,0,12,9,4,46
TrSC58v2_428|CCRP1,0,0,0,7,3,1
MSTRG.436|DDB1,6,7,6,26,12,51
TrSC58v2_429|DDB1,5,5,5,22,10,34
MSTRG.437|RLA2,4,4,8,23,18,61
TrSC58v2_430|RLA2,4,4,7,11,16,57
MSTRG.438|RLA2,12,14,16,85,65,209
TrSC58v2_431|RLA2,10,11,15,60,50,153
MSTRG.440|TRSC58_06807,13,4,6,6,19,40
TrSC58v2_433|TRSC58_06807,9,0,6,5,17,38
MSTRG.441|ogdh,6,13,33,46,40,130
TrSC58v2_434|ogdh,5,9,28,42,34,124
MSTRG.443|COLGALT1,10,0,8,9,5,32
TrSC58v2_436|COLGALT1,2,0,6,8,4,30
MSTRG.444|Chmp3,7,4,3,10,8,31
TrSC58v2_437|Chmp3,1,0,2,9,0,1
MSTRG.445|PATL4,12,0,10,51,21,44
TrSC58v2_438|PATL4,11,0,9,1,17,39
MSTRG.446|vps26,4,4,9,13,26,56
TrSC58v2_439|vps26,0,3,7,12,1,53
MSTRG.448|RpL29,11,20,23,43,24,111
TrSC58v2_441|RpL29,8,13,18,31,18,74
MSTRG.449|RpL29,9,7,10,24,19,82
TrSC58v2_442|RpL29,7,7,10,18,15,70
MSTRG.450|TRSC58_02555,3,5,0,4,3,23
TrSC58v2_443|TRSC58_02555,1,1,0,3,0,18
MSTRG.451|MJ1619,12,4,11,10,7,10
TrSC58v2_444|MJ1619,0,0,9,1,1,9
MSTRG.452|brd4,2,5,2,11,6,16
TrSC58v2_445|brd4,2,1,2,10,4,15
MSTRG.453|TcYC6_0006340,3,3,3,0,0,3
TrSC58v2_446|TcYC6_0006340,0,0,1,0,0,1
MSTRG.455|PIEZO2,20,21,33,55,33,124
TrSC58v2_448|PIEZO2,14,17,23,49,24,110
MSTRG.456|TRSC58_05992,11,4,5,12,16,31
TrSC58v2_449|TRSC58_05992,8,3,5,11,2,27
MSTRG.457|TRSC58_04210,3,3,9,6,9,27
TrSC58v2_450|TRSC58_04210,0,2,1,5,8,23
MSTRG.458|ACT,9,8,4,16,0,19
TrSC58v2_451|ACT,0,0,0,0,0,0
MSTRG.459|RH2a,14,9,15,41,22,78
TrSC58v2_452|RH2a,13,7,14,38,19,74
MSTRG.460|TRSC58_04612,5,11,6,6,7,20
TrSC58v2_453|TRSC58_04612,0,1,0,5,6,17
MSTRG.461|TRSC58_00480,4,3,7,11,0,15
TrSC58v2_454|TRSC58_00480,0,0,2,11,0,13
MSTRG.462|TRSC58_04705,4,19,16,36,25,65
TrSC58v2_455|TRSC58_04705,3,20,14,30,26,65
MSTRG.463|rpl-22,7,12,23,57,40,114
TrSC58v2_456|rpl-22,6,3,22,51,37,106
MSTRG.466|Tert,7,10,14,36,15,76
TrSC58v2_459|Tert,5,8,9,25,12,69
MSTRG.467|TRSC58_03779,3,2,13,17,21,38
TrSC58v2_460|TRSC58_03779,0,1,3,2,3,31
MSTRG.470|TRSC58_03924,11,5,10,27,11,74
TrSC58v2_463|TRSC58_03924,8,0,9,24,8,59
MSTRG.471|TRSC58_01554,1,0,1,4,1,9
TrSC58v2_464|TRSC58_01554,1,0,1,4,1,8
MSTRG.472|CDC73,22,4,11,28,36,83
TrSC58v2_465|CDC73,0,1,0,1,2,2
MSTRG.473|HslV,3,3,16,9,8,32
TrSC58v2_466|HslV,0,3,1,7,1,24
MSTRG.474|PAP2,4,3,11,6,6,9
TrSC58v2_467|PAP2,0,3,1,5,4,8
MSTRG.475|RFESD,4,0,4,9,10,18
TrSC58v2_468|RFESD,2,0,3,2,1,2
MSTRG.478|AGBL4,9,7,9,19,7,22
TrSC58v2_471|AGBL4,8,0,8,16,5,20
MSTRG.479|TRSC58_04985,17,3,19,20,31,53
TrSC58v2_472|TRSC58_04985,1,0,17,17,1,49
MSTRG.480|scn1,5,0,7,6,8,49
TrSC58v2_473|scn1,4,0,5,4,0,0
MSTRG.489|PSL5,7,4,8,14,6,33
TrSC58v2_482|PSL5,6,0,7,11,5,29
MSTRG.492|C3747_109g103,4,6,4,7,2,12
TrSC58v2_485|C3747_109g103,0,0,0,3,1,9
MSTRG.493|TRSC58_04819,1,2,12,0,0,14
TrSC58v2_486|TRSC58_04819,1,1,2,0,0,13
MSTRG.494,6,5,8,8,10,40
MSTRG.496|TRSC58_02546,10,14,20,58,20,57
TrSC58v2_488|TRSC58_02546,0,12,17,2,14,48
MSTRG.497|BCY84_11695,4,0,5,14,2,24
TrSC58v2_489|BCY84_11695,0,0,4,2,2,2
MSTRG.499|GINS2,9,0,0,12,8,31
TrSC58v2_491|GINS2,0,0,0,11,6,11
MSTRG.500|TcCLB.510283.160,6,0,9,20,19,13
TrSC58v2_492|TcCLB.510283.160,5,0,6,16,17,9
MSTRG.501|SPCC1672.07,5,14,12,12,5,53
TrSC58v2_493|SPCC1672.07,0,0,9,9,2,47
MSTRG.502|TRSC58_03097,4,11,10,73,9,60
TrSC58v2_494|TRSC58_03097,0,0,1,0,6,0
MSTRG.503|TRSC58_02195,4,9,13,21,2,24
TrSC58v2_495|TRSC58_02195,0,7,0,1,1,21
MSTRG.504|COQ5,8,0,3,5,8,23
TrSC58v2_496|COQ5,0,0,1,1,2,19
MSTRG.505|CPK9,7,7,13,18,19,62
TrSC58v2_497|CPK9,5,5,9,13,17,47
MSTRG.506|TRSC58_01086,6,14,32,33,35,106
TrSC58v2_498|TRSC58_01086,5,10,29,30,28,98
MSTRG.507|TRSC58_01168,7,5,13,23,13,68
TrSC58v2_499|TRSC58_01168,6,5,12,19,11,64
MSTRG.508|EIF(ISO)4G1,12,20,10,49,28,101
TrSC58v2_500|EIF(ISO)4G1,10,16,12,60,22,85
MSTRG.509|TRSC58_01979,7,0,16,24,17,27
TrSC58v2_501|TRSC58_01979,0,0,14,2,15,24
MSTRG.513|TRSC58_06543,4,7,16,8,12,2
TrSC58v2_505|TRSC58_06543,0,0,16,7,0,1
MSTRG.514|TRSC58_02079,2,4,3,7,6,13
TrSC58v2_506|TRSC58_02079,1,3,2,0,6,12
MSTRG.515|TRSC58_05617,13,9,24,25,48,86
TrSC58v2_507|TRSC58_05617,10,8,16,18,0,80
MSTRG.516|exoA,8,4,6,16,10,40
TrSC58v2_508|exoA,0,0,4,13,9,36
MSTRG.517|AP3B1,17,5,19,35,22,60
TrSC58v2_509|AP3B1,15,4,17,32,18,55
TrSC58v2_510|CIP2A,28,47,88,4,82,171
MSTRG.518|CIP2A,26,58,106,312,88,205
MSTRG.519|treP,15,18,30,27,49,118
TrSC58v2_511|treP,11,12,24,22,36,103
MSTRG.520|TRSC58_00363,8,4,6,8,7,55
TrSC58v2_512|TRSC58_00363,7,3,5,8,8,5
MSTRG.522|BCY84_11669,12,10,25,13,34,81
TrSC58v2_514|BCY84_11669,10,7,22,11,30,72
MSTRG.523|TRSC58_03508,6,19,9,22,22,181
TrSC58v2_515|TRSC58_03508,5,0,9,19,15,5
MSTRG.524|swr1,5,13,21,43,15,71
TrSC58v2_516|swr1,5,11,15,37,11,84
MSTRG.526|VPS28-2,1,0,5,9,4,33
TrSC58v2_518|VPS28-2,1,0,2,8,4,4
MSTRG.527|ncm,3,9,20,15,19,60
TrSC58v2_519|ncm,2,2,17,13,15,51
MSTRG.528|kif4,8,21,27,38,62,103
TrSC58v2_520|kif4,6,15,25,35,55,95
MSTRG.529|TOL9,11,9,12,37,20,58
TrSC58v2_521|TOL9,7,7,11,2,17,72
MSTRG.530|TRSC58_01281,3,15,3,14,11,46
TrSC58v2_522|TRSC58_01281,3,0,3,2,2,43
MSTRG.531|TRSC58_03567,2,3,2,8,4,12
TrSC58v2_523|TRSC58_03567,1,1,1,7,4,11
MSTRG.532|LinJ36.5570,24,24,36,81,29,159
TrSC58v2_524|LinJ36.5570,20,20,30,62,28,204
MSTRG.534|TRSC58_06669,30,32,112,104,54,293
TrSC58v2_526|TRSC58_06669,21,27,4,100,47,241
MSTRG.535|CKB4,3,0,9,16,18,19
TrSC58v2_527|CKB4,1,0,8,13,2,18
MSTRG.536|TRSC58_02230,7,15,19,21,7,50
TrSC58v2_528|TRSC58_02230,6,0,13,17,6,36
MSTRG.538,10,4,0,33,16,64
TrSC58v2_530|NOB1,1,1,2,1,1,0
MSTRG.538|NOB1,1,1,11,2,7,30
MSTRG.539|GAMMACA3,8,31,8,40,32,68
TrSC58v2_531|GAMMACA3,0,0,1,33,0,56
MSTRG.541|Cfap58,4,12,20,53,27,147
TrSC58v2_533|Cfap58,3,9,18,49,23,134
MSTRG.542|LinJ36.5570,35,50,93,151,93,455
TrSC58v2_534|LinJ36.5570,29,43,83,133,81,398
MSTRG.544|TUBD1,2,4,4,10,7,38
TrSC58v2_536|TUBD1,0,0,3,8,0,35
MSTRG.545|TRSC58_06202,7,2,9,8,8,23
TrSC58v2_537|TRSC58_06202,0,2,8,7,7,22
MSTRG.546|TRSC58_06202,6,2,9,8,8,23
TrSC58v2_540|TRSC58_06202,0,2,7,6,7,21
MSTRG.547|TRSC58_00681,6,5,18,9,7,32
TrSC58v2_541|TRSC58_00681,5,4,15,8,0,29
MSTRG.548|C3747_155g42,8,7,24,25,32,54
TrSC58v2_542|C3747_155g42,7,5,21,22,24,101
MSTRG.549|Alkbh6,5,11,12,18,17,80
TrSC58v2_543|Alkbh6,4,8,10,15,14,75
MSTRG.550|impt-1,8,3,14,16,8,26
TrSC58v2_544|impt-1,0,1,12,3,0,22
MSTRG.551|Sft2d1,2,1,1,4,8,15
TrSC58v2_545|Sft2d1,1,1,1,1,1,14
MSTRG.553|Gas2l2,4,5,7,0,3,46
TrSC58v2_547|Gas2l2,3,4,5,0,1,40
MSTRG.554|TRSC58_02227,5,15,10,17,9,69
TrSC58v2_548|TRSC58_02227,1,0,9,15,8,63
MSTRG.981|Nox1,20,28,41,55,53,166
TrSC58v2_983|Nox1,16,2,36,44,47,159
MSTRG.982|TRSC58_00835,4,3,9,10,8,36
TrSC58v2_988|TRSC58_00835,0,3,8,8,7,29
MSTRG.983|TRSC58_04741,4,0,9,4,4,27
TrSC58v2_989|TRSC58_04741,0,0,8,3,3,24
MSTRG.985|TRSC58_02828,3,4,11,20,12,48
TrSC58v2_991|TRSC58_02828,0,0,0,15,11,44
MSTRG.980,59,61,194,217,174,783
MSTRG.984|TRSC58_00950,13,3,66,46,19,162
TrSC58v2_990|TRSC58_00950,11,2,1,40,14,103
MSTRG.988|DDB_G0289893,8,7,39,28,26,60
TrSC58v2_994|DDB_G0289893,0,7,2,25,21,49
MSTRG.986|BRR2C,7,14,37,40,40,157
TrSC58v2_992|BRR2C,5,12,27,40,29,146
MSTRG.989|TRSC58_03465,8,4,4,12,9,49
TrSC58v2_995|TRSC58_03465,7,3,4,10,7,40
MSTRG.990|Tc_MARK_1241,17,13,21,46,31,204
TrSC58v2_996|Tc_MARK_1241,11,9,16,41,27,3
MSTRG.993|RPL18-A,29,29,48,55,52,181
TrSC58v2_999|RPL18-A,26,24,44,67,43,162
MSTRG.994|RPS12,18,34,57,80,46,232
TrSC58v2_1000|RPS12,6,9,48,70,41,190
MSTRG.1000|TRSC58_06260,1,3,0,5,5,13
TrSC58v2_1006|TRSC58_06260,1,1,0,4,1,11
MSTRG.997|At3g05520,1,3,1,10,2,41
TrSC58v2_1003|At3g05520,1,1,1,1,1,37
MSTRG.1002|TRSC58_00108,4,11,9,5,10,40
TrSC58v2_1008|TRSC58_00108,3,8,8,4,9,38
MSTRG.1004|SAD2,3,8,13,21,15,25
TrSC58v2_1010|SAD2,0,0,11,25,13,20
MSTRG.1005,0,0,27,0,22,56
MSTRG.1005|ptr-3,11,7,9,10,4,14
TrSC58v2_1011|ptr-3,8,1,3,0,2,6
MSTRG.1006|Tc_MARK_1224,6,8,8,36,17,56
TrSC58v2_1012|Tc_MARK_1224,0,7,7,33,13,53
MSTRG.1007|Lman2,10,1,15,14,12,63
TrSC58v2_1013|Lman2,9,1,14,13,11,57
MSTRG.1008|EBP1,3,3,8,11,6,26
TrSC58v2_1014|EBP1,3,1,6,11,5,24
MSTRG.1009|SPBPB7E8.02,9,5,3,3,7,21
TrSC58v2_1015|SPBPB7E8.02,0,0,3,1,0,4
MSTRG.1011,14,12,7,16,2,78
MSTRG.1012|TRSC58_03314,32,24,82,108,65,314
MSTRG.1014|TRSC58_00930,17,10,38,53,12,112
MSTRG.1016|TRSC58_03210,10,11,22,35,36,96
MSTRG.1017|MPK3,9,28,17,36,15,65
MSTRG.1015|c2cd5,9,2,17,91,40,91
MSTRG.1018|TRSC58_00403,8,7,20,37,8,62
MSTRG.1019,33,8,44,81,26,267
MSTRG.1072|TRSC58_06212,27,4,12,17,18,68
MSTRG.1073,9,8,25,25,15,90
MSTRG.1074|NPEPPS,11,15,32,52,47,127
MSTRG.1075|QQT2,7,9,19,9,16,28
MSTRG.1077|TRSC58_02500,9,9,22,13,0,17
MSTRG.1078|ESAG4,4,5,23,32,17,76
MSTRG.1021|SDHAF3,0,2,7,13,3,47
MSTRG.1034|colgalt1-a,0,0,5,7,4,31
MSTRG.1037|KATNAL2,0,0,3,15,12,47
MSTRG.1040|AMD1,0,0,0,0,0,9
MSTRG.1041|BCY84_17629,0,0,0,0,0,6
MSTRG.1042|TCSYLVIO_002848,0,0,0,0,5,0
MSTRG.1043|TRSC58_01063,0,0,15,8,16,29
MSTRG.1048|NME5,0,3,6,19,5,45
